569,Verdi,762,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
570,Dvorak,1104,684860,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
571,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
572,Mendelssohn,2109,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
573,Rubinstein,1360,969210,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
574,Rossini II,956,589270,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
575,Handel I,925,590480,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Available,Green stone park,North,Edmonton,Townhomes
576,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
577,Bach,1928,1629870,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
578,Rubinstein,1360,977680,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
579,Rossini II,956,596530,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
580,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
581,Brahms,1530,1143450,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
582,Bach,1928,1639500,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
583,Mozart II,1096,571200,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
584,Bach,1928,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
585,Bach,1928,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
586,Handel I,925,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Show Suite,Green stone park,North,Edmonton,Townhomes
587,Rubinstein,1360,986150,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
588,Rossini I,956,600160,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1.5,Available,Green stone park,North,Edmonton,Townhomes
589,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
590,Brahms,1530,1185800,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
591,Strauss II,1674,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,1.5,Sold,Green stone park,North,Edmonton,Townhomes
592,Strauss I,3053,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
593,Rossini I,956,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1.5,Available,Green stone park,North,Edmonton,Townhomes
594,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
595,Brahms,1530,1246300,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
596,Carrera,3124,2800000,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
597,Pavarotti,1987,1860980,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
598,Grand,3743,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,3,Sold,Green stone park,North,Edmonton,Townhomes
599,Townhouse 201,2295,1276550,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
600,Townhouse 202,2012,1159180,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
601,Townhouse 203,1717,1001800,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
602,Townhouse 201,2295,1276550,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
603,Townhouse 202,2012,1159180,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
604,Townhouse 203,1717,1001800,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
605,Townhouse 204,2191,1167650,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
606,Townhouse 205,2166,1136190,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
607,Townhouse 206,1819,1009140,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
608,Townhouse 201,2295,1276550,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
609,Townhouse 202,2012,1159180,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
610,Townhouse 203,1717,1001800,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
611,Townhouse 204,2191,1167650,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
612,Townhouse 205,2166,1136190,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
613,Townhouse 206,1819,1009140,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
614,Townhouse 204,2191,1167650,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
615,Townhouse 205,2166,1136190,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
616,Rubinstein,1360,948640,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
617,Mozart II,1096,640310,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
618,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
619,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
620,Handel II,921,512700,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
621,Puccini,1169,715110,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
622,Schubert I,1246,749980,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
623,Chopin,1383,776343,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
624,Verdi,762,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
625,Rubinstein,1360,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
626,Rossini II,956,585640,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
627,Handel I,925,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
628,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
629,Bach,1928,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
630,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
631,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
632,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
633,Handel II,921,512700,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
634,Puccini,1169,717970,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
635,Schubert I,1246,749980,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
636,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
637,Mozart II,1096,642950,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
638,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
639,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
640,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
641,Puccini,1169,729000,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
642,Schubert I,1246,753060,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
643,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
644,Mozart II,1096,642950,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
645,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
646,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
647,Handel II,921,518700,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
648,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
649,Schubert I,1246,753060,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
650,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
651,Mozart II,1096,645590,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
652,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
653,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
654,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
655,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
656,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
657,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
658,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
659,Schubert I,1246,789950,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
660,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
661,Mozart II,1096,648120,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
662,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
663,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
664,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
665,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
666,Schubert II,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
667,Chopin,1383,908626,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
668,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
669,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
670,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
671,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
672,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
673,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
674,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
675,Mozart II,1096,650786,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
676,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
677,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
678,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
679,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
680,Schubert II,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
681,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
682,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
683,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
684,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
685,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
686,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
687,Schubert I,1246,771550,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
688,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
689,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
690,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
691,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
692,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
693,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
694,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
695,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
696,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
697,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
698,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
699,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
700,Puccini,1169,690406,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
701,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
702,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
703,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
704,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
705,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
706,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
707,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
708,Schubert II,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
709,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
710,Rubinstein,1360,953480,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
711,Verdi,762,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
712,Dvorak,1104,681230,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
713,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
714,Mendelssohn,2109,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
715,Mozart II,1096,645590,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
716,Dvorak,1104,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
717,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
718,Mendelssohn,2109,1652860,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
719,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
720,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
721,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
722,Rubinstein,1360,959530,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
723,Verdi,762,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
724,Dvorak,1104,684860,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
725,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
726,Mendelssohn,2109,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
727,Rubinstein,1360,969210,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
728,Rossini II,956,589270,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
729,Handel I,925,590480,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Available,Green stone park,North,Edmonton,Townhomes
730,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
731,Bach,1928,1629870,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
732,Rubinstein,1360,977680,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
733,Rossini II,956,596530,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
734,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
735,Brahms,1530,1143450,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
736,Bach,1928,1639500,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
737,Mozart II,1096,571200,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
738,Bach,1928,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
739,Bach,1928,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
740,Handel I,925,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Show Suite,Green stone park,North,Edmonton,Townhomes
741,Rubinstein,1360,986150,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
742,Rossini I,956,600160,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1.5,Available,Green stone park,North,Edmonton,Townhomes
743,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
744,Brahms,1530,1185800,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
745,Strauss II,1674,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,1.5,Sold,Green stone park,North,Edmonton,Townhomes
746,Strauss I,3053,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
747,Rossini I,956,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1.5,Available,Green stone park,North,Edmonton,Townhomes
748,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
749,Brahms,1530,1246300,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
750,Carrera,3124,2800000,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
751,Pavarotti,1987,1860980,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
752,Grand,3743,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,3,Sold,Green stone park,North,Edmonton,Townhomes
753,Townhouse 201,2295,1276550,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
754,Townhouse 202,2012,1159180,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
755,Townhouse 203,1717,1001800,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
756,Townhouse 201,2295,1276550,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
757,Townhouse 202,2012,1159180,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
758,Townhouse 203,1717,1001800,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
759,Townhouse 204,2191,1167650,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
760,Townhouse 205,2166,1136190,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
761,Townhouse 206,1819,1009140,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
762,Townhouse 201,2295,1276550,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
763,Townhouse 202,2012,1159180,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
764,Townhouse 203,1717,1001800,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
765,Townhouse 204,2191,1167650,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
766,Townhouse 205,2166,1136190,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
767,Townhouse 206,1819,1009140,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
768,Townhouse 204,2191,1167650,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
769,Townhouse 205,2166,1136190,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
770,Rubinstein,1360,948640,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
771,Mozart II,1096,640310,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
772,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
773,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
774,Handel II,921,512700,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
